index,used,title,author,publish_time,href,context,search
663,0,브런치를 떠나기 위한 노력-2 - 티스토리 약관 변경에 따른 탈출자들,개미,Apr 09. 2023,https://brunch.co.kr/@@sry/247,1. 대탈출이 시작된다. 블로그계의 엑소더스가 시작됐다. 웹프론트엔드의 능력자들의 성지인 티스토리에 대탈출이 예상된다. 바로 카카오의 티스토리 약관 변경 때문이다. 카카오를 떠나는 이유는 수 십 가지겠지만 이번에는 다르다. 모든 티스토리 유저...,프론트엔드
664,0,"""한국도 출시 좀"" 폭스바겐 SUV 오프로드 버전 공개",다키포스트,Apr 09. 2023,https://brunch.co.kr/@@cXD7/961,"및 일부 파워트레인을 교체가 있던 것으로 알려졌다. ‘2024 아틀라스’는 익스테리어부터 매력적이다. 큼직한프론트그릴을 앞세운프론트엔드와 넉넉한 바디킷, 그리고 직선의 리어 콤비네이션 램프가 시선을 끈다. 새로운 휠 디자인은 18...",프론트엔드
665,0,"3. 신입생, 실리콘밸리 면접에 쫄아서 도망가다 - 모르는것이 있더라도 일단 최대한 아는척 해야한다. 나처럼 피하지 말고!",안토,Apr 09. 2023,https://brunch.co.kr/@@8URf/18,"볼까?"" 심장이 덜컹 내려앉았다. 물론 주전공은 정보시스템이었지만 아직 웹개발 수업은 듣지 못했을 뿐더러, 나의 관심은프론트엔드개발이 아닌 오로지 프로덕트 디자인에 쏠려있었기 때문이다. 하지만 여기까지 와서 관심이 없다고 할 수도 없기에...",프론트엔드
666,0,시간을 낭비하지 않는 주니어의 UX/UI - 주의: 주니어가 주니어에게 하는 조언입니다!,낱선,Apr 08. 2023,https://brunch.co.kr/@@3haY/73,"했지만코딩의 기초나 원론적인 내용만 다루었습니다. 서른이 다 되어서야 제가 평생 찾던 직업이 실제로 존재한다는 것을 알게 되었고, 그 직업이 바로 UX/UI 디자이너라는 것을 알게되었습니다. 첫 개인 프로젝트를 진행하는 건 재밌었지만, 정말 많은...",코딩테스트
667,0,"모바일 다음 혁명 GenAI, 물류에선 어떻게 활용될까 - AI가 물류판에 불러올 변화",엄지용,Apr 07. 2023,https://brunch.co.kr/@@lzk/308,직접코딩하고요. 해당 코드를 설명할 수도 있습니다” - 송상화 인천대학교 동북아물류대학원 교수 컨퍼런스에서 오프닝세션을 담당한 송상화 인천대학교 동북아물류대학원 교수 ⓒ커넥터스 AI를 위한 데이터가 필요해 그래서 생성형 AI에겐 학습을...,코딩테스트
668,0,ChatGPT로 생성하는 그로스 마케팅 카피,박경아,Apr 07. 2023,https://brunch.co.kr/@@1bVd/98,학습되는데 모델을 활용한 예측 역시 최종 샘플링 방식이나테스트문장의 입력 내용 등에 따라 결과가 미묘하게 또는 현저히...있기 때문이다. 그렇다면 프롬프트 엔지니어링이란??...코딩없이 대형 언어모델에서 원하는 성능을 뽑아낼 수 있는 프롬프트...,코딩테스트
669,0,데이터의 흐름을 어떻게 가르쳐주어야할까? - FLOW 차트에서부터 시작하는 데이터의 흐름에 대한 예측과 상상,리플러스,Apr 06. 2023,https://brunch.co.kr/@@4aca/357,것이다. 실제로 개발자들이 기획자와 대화를 하는 과정에서 그러하듯이. 프론트엔드 개발자가 데이터를백엔드쪽에 던지는 방식.백엔드가 그걸 캐치해서 DB에 집어넣는 과정들을 일일히 설명하는게 가장 좋은 방식이다. 다만 일반적인 팀원들은 - 프론트...,백엔드
670,0,프롬프트 엔지니어링의 세계로 - 좌충우돌 기록 #2,스토리플레이어,Apr 06. 2023,https://brunch.co.kr/@@9D16/13,아니라 제약회사부터 대형 로펌까지 다양한 회사에서 프롬프트 엔지니어를 모집하고 있죠. 프롬프트 엔지니어의 경우코딩테스트를 보지 않는다는 채용 공고도 찾아볼 수 있습니다. 그러나 포털 시장의 성장과 함께 등장했던 정보검색사라는 직업이 금세...,코딩테스트
671,0,챗GPT가 불러올 경제혁명 / 데이비드 로트먼 - 우리는 어떤 모습을 원하고 있나,정중규,Apr 06. 2023,https://brunch.co.kr/@@aI0t/236,"성과를 공개했다. 브레인스토밍 및 텍스트 편집(매우 유용),코딩(약간의 도움 필요), 수학문제 해결(잘하지 못함) 등이 이 사례...코리넥은 지난번처럼 25가지 사용 사례로 성능을테스트했고 그 결과 훨씬 개선된 것으로 나타났다. GPT-4는 잘못된 답...",코딩테스트
672,0,마케터가 알아두면 좋은 마케팅 트렌드 TOP3 - 뭐 했다고 벌써 4월...?,레블,Apr 06. 2023,https://brunch.co.kr/@@6RG4/30,"인스타툰에서 주로 하는 이야기가코딩인데, 화장품을 광고할 수 없듯이. 단순히 팔로워 수가 많다고 해서 다 좋은 건 아닙니다...위한 인터렉티브 콘텐츠를 만들 수 있습니다. 우리 브랜드를 이용하는 타깃에게 어울리는 심리테스트를 통해 오프라인이...",코딩테스트
673,0,미국 초등학교 1학년 온라인 수학 - - 우당탕당 미국 초딩 1학년 사이버 개학 둘째 주 -,이현진,Apr 06. 2023,https://brunch.co.kr/@@8ETM/84,"과제와코딩게임 만들기도 숙제로 내주기도 한다. ▶ Library - 아이들에게 책을 읽는 습관을 길러주기 위해 기본적인 도서관 예절과 책을 어떻게 검색하고 찾는지를 가르친 후, 학생들이 직접 책을 빌리고 반납하도록 훈련한다. 본격적인 수업에서는 책...",코딩테스트
674,0,새 디자인으로 방향성이 더 뚜렷해진 쏘나타 디 엣지,VIEW H,Apr 06. 2023,https://brunch.co.kr/@@cQl5/268,"자세를 보이는 쏘나타 디 엣지 쏘나타의 훌륭한 비례감은 쏘나타 디 엣지에서도 이어집니다. 더욱 낮게 시작하는프런트엔드에서 긴 후드로 이어지며, 패스트백을 연상시키는 매끈한 루프라인은 멈춰있는 상태에서도 금방이라도 튀어나갈 것 같은 자세를...",프론트엔드
